Lucas;BHZ;NAT;3 dias;5 estrelas;R$ 9862
Isabela;RIO;MAO;3 dias;1 estrelas;R$ 2621
Larissa;VIX;BHZ;1 dias;3 estrelas;R$ 5775
Beatriz;POA;SSA;2 dias;1 estrelas;R$ 8749
Sophia;POA;PMW;1 dias;3 estrelas;R$ 1305
Bruno;BHZ;POA;5 dias;4 estrelas;R$ 4168
Camila;CWB;VIX;3 dias;3 estrelas;R$ 8181
Maria;CWB;FOR;4 dias;1 estrelas;R$ 6157
Eduardo;CWB;BSB;3 dias;1 estrelas;R$ 8130
Mariana;CWB;RIO;2 dias;3 estrelas;R$ 8749
Lucas;PMW;BHZ;1 dias;4 estrelas;R$ 9109
Gustavo;SSA;BHZ;2 dias;5 estrelas;R$ 2217
Thiago;SAO;RIO;1 dias;4 estrelas;R$ 3061
Mateus;CWB;POA;1 dias;2 estrelas;R$ 9596
Clara;FOR;NAT;4 dias;3 estrelas;R$ 6458
Davi;FOR;NAT;4 dias;4 estrelas;R$ 2661
Mariana;SSA;POA;5 dias;1 estrelas;R$ 1266
Laura;CWB;VIX;2 dias;1 estrelas;R$ 4430
Anna;SSA;PMW;1 dias;1 estrelas;R$ 8629
Davi;MAO;BHZ;2 dias;2 estrelas;R$ 1083
Larissa;SSA;REC;5 dias;4 estrelas;R$ 6271
Clara;CWB;FOR;5 dias;5 estrelas;R$ 1032
Isadora;SAO;VIX;3 dias;4 estrelas;R$ 9777
Beatriz;BHZ;SSA;2 dias;2 estrelas;R$ 9968
Thiago;BHZ;NAT;2 dias;2 estrelas;R$ 4566
Vinicius;REC;BSB;5 dias;1 estrelas;R$ 3433
Vinicius;RIO;VIX;1 dias;1 estrelas;R$ 1850
Lucas;VIX;SSA;4 dias;3 estrelas;R$ 2877
Isadora;MAO;CWB;2 dias;5 estrelas;R$ 9899
Mateus;VIX;CWB;4 dias;2 estrelas;R$ 3663
Clara;BHZ;CWB;3 dias;4 estrelas;R$ 8349
Camila;MAO;RIO;4 dias;1 estrelas;R$ 3175
Beatriz;SSA;BHZ;5 dias;5 estrelas;R$ 1924
Vitor;REC;FOR;2 dias;5 estrelas;R$ 5926
Isadora;FOR;SAO;2 dias;3 estrelas;R$ 2499
Lucas;SAO;MAO;3 dias;2 estrelas;R$ 8740
Mariana;SSA;BHZ;2 dias;3 estrelas;R$ 8924
Natalia;RIO;MAO;5 dias;4 estrelas;R$ 1816
Gustavo;RIO;SSA;1 dias;1 estrelas;R$ 7519
Juliana;BSB;REC;1 dias;2 estrelas;R$ 2208
Gabriel;SSA;BSB;4 dias;4 estrelas;R$ 4281
Fernando;BHZ;PMW;1 dias;4 estrelas;R$ 1675
Davi;FOR;MAO;5 dias;3 estrelas;R$ 2921
Fernando;SSA;NAT;3 dias;4 estrelas;R$ 2736
Fernando;BSB;FOR;2 dias;3 estrelas;R$ 7381
Isadora;VIX;SAO;3 dias;1 estrelas;R$ 1302
Leonardo;BSB;PMW;1 dias;4 estrelas;R$ 4042
Davi;BHZ;NAT;2 dias;1 estrelas;R$ 5314
Mateus;NAT;REC;4 dias;1 estrelas;R$ 9260
Vitor;SSA;BHZ;4 dias;1 estrelas;R$ 8831
Gustavo;POA;SSA;5 dias;4 estrelas;R$ 5537
João;BHZ;SSA;4 dias;5 estrelas;R$ 8008
Larissa;VIX;PMW;5 dias;2 estrelas;R$ 5649
Mariana;VIX;MAO;3 dias;5 estrelas;R$ 5649
Felipe;NAT;BHZ;2 dias;1 estrelas;R$ 4349
Gabriel;FOR;RIO;4 dias;3 estrelas;R$ 8262
Gustavo;FOR;NAT;5 dias;4 estrelas;R$ 2750
Bruno;PMW;RIO;4 dias;1 estrelas;R$ 5142
Felipe;PMW;MAO;5 dias;2 estrelas;R$ 8207
Maria;BHZ;SAO;2 dias;5 estrelas;R$ 4807
Larissa;RIO;SSA;4 dias;4 estrelas;R$ 1496
Larissa;SAO;RIO;3 dias;5 estrelas;R$ 5676
Larissa;BHZ;CWB;5 dias;1 estrelas;R$ 2728
Bruno;VIX;SSA;3 dias;2 estrelas;R$ 2344
Sophia;MAO;CWB;5 dias;2 estrelas;R$ 1899
Maria;PMW;FOR;4 dias;4 estrelas;R$ 8222
Davi;SAO;BHZ;5 dias;4 estrelas;R$ 6565
Rodrigo;NAT;SSA;4 dias;2 estrelas;R$ 4697
Vinicius;RIO;BHZ;4 dias;3 estrelas;R$ 4976
Manuela;RIO;SSA;1 dias;5 estrelas;R$ 2264
Felipe;REC;PMW;3 dias;2 estrelas;R$ 1513
Felipe;REC;NAT;4 dias;5 estrelas;R$ 1242
Vitor;SAO;FOR;4 dias;2 estrelas;R$ 5300
Mariana;BSB;BHZ;5 dias;5 estrelas;R$ 1521
Fernando;RIO;SSA;5 dias;4 estrelas;R$ 3733
Davi;CWB;MAO;3 dias;4 estrelas;R$ 6276
Isabela;CWB;BSB;1 dias;1 estrelas;R$ 1932
Eduardo;SSA;POA;4 dias;2 estrelas;R$ 6425
Camila;POA;NAT;5 dias;1 estrelas;R$ 8391
Vinicius;PMW;SAO;4 dias;3 estrelas;R$ 2518
Larissa;BHZ;SSA;5 dias;4 estrelas;R$ 3014
Manuela;POA;NAT;1 dias;2 estrelas;R$ 5561
Isadora;FOR;REC;4 dias;2 estrelas;R$ 3915
Gustavo;SSA;BHZ;2 dias;4 estrelas;R$ 4626
Maria;SSA;POA;2 dias;5 estrelas;R$ 5639
Bruno;SSA;REC;2 dias;4 estrelas;R$ 1478
Gustavo;NAT;RIO;1 dias;2 estrelas;R$ 8761
Natalia;POA;CWB;5 dias;5 estrelas;R$ 4012
Lucas;POA;BHZ;1 dias;3 estrelas;R$ 3627
Felipe;BSB;MAO;2 dias;4 estrelas;R$ 4802
Lucas;BSB;CWB;5 dias;2 estrelas;R$ 9964
Rafael;SSA;BHZ;4 dias;2 estrelas;R$ 1678
Laura;SSA;REC;2 dias;5 estrelas;R$ 1746
Gustavo;SAO;FOR;3 dias;3 estrelas;R$ 5428
Mariana;FOR;VIX;3 dias;4 estrelas;R$ 1067
Larissa;NAT;CWB;2 dias;5 estrelas;R$ 1329
Mateus;NAT;BHZ;4 dias;4 estrelas;R$ 9089
Juliana;REC;RIO;1 dias;1 estrelas;R$ 1520
Clara;FOR;RIO;1 dias;2 estrelas;R$ 7906
Sophia;BHZ;FOR;5 dias;1 estrelas;R$ 6769
Larissa;SAO;NAT;4 dias;3 estrelas;R$ 6907
Mariana;NAT;RIO;1 dias;2 estrelas;R$ 4673
Anna;FOR;SAO;1 dias;4 estrelas;R$ 9065
Gustavo;VIX;CWB;5 dias;1 estrelas;R$ 8531
Leonardo;FOR;CWB;3 dias;5 estrelas;R$ 2957
Juliana;BHZ;PMW;5 dias;1 estrelas;R$ 4176
Rafael;NAT;BSB;2 dias;1 estrelas;R$ 5537
Bruno;RIO;VIX;2 dias;1 estrelas;R$ 2848
Juliana;SSA;PMW;4 dias;4 estrelas;R$ 1666
Manuela;FOR;BHZ;5 dias;2 estrelas;R$ 9929
João;RIO;BSB;5 dias;2 estrelas;R$ 9334
Anna;SSA;SAO;4 dias;4 estrelas;R$ 9415
Mateus;BHZ;SAO;2 dias;1 estrelas;R$ 8557
Fernando;NAT;PMW;4 dias;4 estrelas;R$ 9212
Natalia;RIO;MAO;5 dias;3 estrelas;R$ 3833
Lucas;SSA;VIX;2 dias;3 estrelas;R$ 9934
Thiago;REC;BHZ;5 dias;5 estrelas;R$ 3968
Eduardo;CWB;BHZ;2 dias;5 estrelas;R$ 5295
Leonardo;REC;SSA;4 dias;5 estrelas;R$ 4513
Bruno;BSB;FOR;1 dias;3 estrelas;R$ 8875
Fernando;BSB;SAO;3 dias;2 estrelas;R$ 7580
Pedro;NAT;FOR;1 dias;3 estrelas;R$ 4459
Mateus;BSB;SAO;2 dias;5 estrelas;R$ 9367
Mateus;VIX;FOR;3 dias;4 estrelas;R$ 8857
Lucas;POA;CWB;3 dias;4 estrelas;R$ 8277
Eduardo;SSA;SAO;5 dias;2 estrelas;R$ 5252
Larissa;NAT;SSA;2 dias;4 estrelas;R$ 1919
Lucas;VIX;REC;5 dias;4 estrelas;R$ 5936
Gustavo;CWB;NAT;1 dias;1 estrelas;R$ 1472
Davi;CWB;MAO;2 dias;1 estrelas;R$ 7914
Gabriel;VIX;PMW;1 dias;1 estrelas;R$ 2613
Davi;RIO;NAT;4 dias;1 estrelas;R$ 1186
Clara;VIX;BHZ;4 dias;2 estrelas;R$ 8638
Gustavo;SAO;SSA;2 dias;1 estrelas;R$ 9171
Thiago;POA;NAT;1 dias;1 estrelas;R$ 7080
Sophia;VIX;SSA;2 dias;1 estrelas;R$ 7809
Eduardo;FOR;NAT;2 dias;3 estrelas;R$ 6252
Lucas;REC;BHZ;4 dias;3 estrelas;R$ 8240
Camila;VIX;PMW;3 dias;3 estrelas;R$ 6868
Beatriz;FOR;POA;5 dias;3 estrelas;R$ 7150
Rafael;POA;SAO;2 dias;5 estrelas;R$ 3382
Rafael;POA;SSA;1 dias;4 estrelas;R$ 7035
Lucas;SAO;BHZ;2 dias;4 estrelas;R$ 3468
Larissa;FOR;MAO;1 dias;2 estrelas;R$ 1317
Juliana;VIX;PMW;2 dias;1 estrelas;R$ 3401
Manuela;CWB;REC;4 dias;5 estrelas;R$ 4542
Laura;BSB;SSA;3 dias;2 estrelas;R$ 3863
Mariana;NAT;BSB;5 dias;3 estrelas;R$ 2415
Lucas;VIX;FOR;3 dias;5 estrelas;R$ 9645
Maria;VIX;FOR;5 dias;4 estrelas;R$ 9252
Sophia;CWB;VIX;2 dias;4 estrelas;R$ 4694
Davi;VIX;SSA;3 dias;2 estrelas;R$ 6484
Maria;BSB;VIX;3 dias;3 estrelas;R$ 9099
Juliana;POA;BSB;4 dias;1 estrelas;R$ 7214
Eduardo;SSA;FOR;2 dias;2 estrelas;R$ 1429
Lucas;REC;POA;5 dias;4 estrelas;R$ 1815
Maria;PMW;POA;1 dias;1 estrelas;R$ 9958
Gustavo;RIO;PMW;1 dias;4 estrelas;R$ 4378
Juliana;RIO;BHZ;5 dias;2 estrelas;R$ 2989
Rodrigo;RIO;BHZ;5 dias;3 estrelas;R$ 3867
Beatriz;BHZ;MAO;4 dias;4 estrelas;R$ 9015
Gustavo;RIO;REC;1 dias;3 estrelas;R$ 4741
Clara;NAT;POA;2 dias;1 estrelas;R$ 6026
Bruno;VIX;BHZ;1 dias;5 estrelas;R$ 9462
Lucas;BSB;POA;4 dias;4 estrelas;R$ 7455
Felipe;RIO;PMW;5 dias;4 estrelas;R$ 9705
Mariana;NAT;MAO;2 dias;3 estrelas;R$ 3993
Felipe;NAT;BHZ;2 dias;4 estrelas;R$ 9819
Mateus;SAO;PMW;3 dias;5 estrelas;R$ 6079
Eduardo;REC;NAT;5 dias;3 estrelas;R$ 4530
Anna;CWB;NAT;4 dias;3 estrelas;R$ 5654
Mariana;MAO;SAO;1 dias;3 estrelas;R$ 8139
Larissa;SAO;NAT;2 dias;2 estrelas;R$ 6256
Vitor;FOR;REC;3 dias;2 estrelas;R$ 6138
Vitor;POA;CWB;3 dias;4 estrelas;R$ 7316
Bruno;BHZ;NAT;5 dias;1 estrelas;R$ 6611
Camila;BSB;FOR;3 dias;1 estrelas;R$ 6163
Eduardo;FOR;NAT;3 dias;1 estrelas;R$ 6651
Lucas;SSA;VIX;4 dias;3 estrelas;R$ 2113
Lucas;SAO;CWB;1 dias;5 estrelas;R$ 5375
Rafael;SAO;BSB;4 dias;3 estrelas;R$ 4859
Lucas;BHZ;SAO;3 dias;1 estrelas;R$ 7083
Larissa;PMW;NAT;5 dias;2 estrelas;R$ 6325
Mariana;REC;SAO;1 dias;4 estrelas;R$ 4650
Beatriz;BSB;CWB;1 dias;3 estrelas;R$ 9910
Eduardo;SAO;POA;3 dias;2 estrelas;R$ 6172
Fernando;SSA;NAT;1 dias;4 estrelas;R$ 5141
Camila;SSA;BSB;2 dias;5 estrelas;R$ 6896
Vinicius;REC;CWB;3 dias;3 estrelas;R$ 8189
Pedro;REC;VIX;3 dias;1 estrelas;R$ 4906
Gabriel;BSB;SSA;5 dias;1 estrelas;R$ 2730
Isabela;NAT;SSA;4 dias;4 estrelas;R$ 5845
Larissa;BSB;RIO;1 dias;2 estrelas;R$ 5692
Mariana;NAT;SSA;5 dias;5 estrelas;R$ 1923
Bruno;PMW;VIX;5 dias;3 estrelas;R$ 2324
Lucas;MAO;CWB;4 dias;1 estrelas;R$ 7571
Maria;SSA;BHZ;2 dias;1 estrelas;R$ 6126
Larissa;BHZ;BSB;2 dias;5 estrelas;R$ 9630
Juliana;FOR;REC;4 dias;1 estrelas;R$ 7578
Eduardo;MAO;SAO;2 dias;1 estrelas;R$ 3735
João;MAO;POA;1 dias;4 estrelas;R$ 6857
Pedro;POA;RIO;2 dias;2 estrelas;R$ 2080
Bruno;BHZ;PMW;5 dias;2 estrelas;R$ 6440
Vitor;BHZ;PMW;5 dias;4 estrelas;R$ 4508
Larissa;RIO;BHZ;2 dias;2 estrelas;R$ 3468
João;BSB;REC;2 dias;3 estrelas;R$ 7544
Gustavo;SAO;FOR;5 dias;4 estrelas;R$ 6494
Vinicius;FOR;CWB;4 dias;1 estrelas;R$ 4323
Larissa;BHZ;BSB;2 dias;4 estrelas;R$ 1936
Manuela;PMW;NAT;5 dias;2 estrelas;R$ 1125
Lucas;SAO;NAT;5 dias;2 estrelas;R$ 2043
Fernando;FOR;SAO;2 dias;2 estrelas;R$ 7017
Manuela;BSB;SSA;4 dias;4 estrelas;R$ 8228
Gabriel;BHZ;RIO;5 dias;1 estrelas;R$ 5021
Pedro;PMW;POA;1 dias;1 estrelas;R$ 5154
Beatriz;SAO;BHZ;2 dias;1 estrelas;R$ 7100
Mariana;CWB;BHZ;4 dias;4 estrelas;R$ 9027
Fernando;BSB;SSA;5 dias;4 estrelas;R$ 3412
Bruno;BSB;MAO;4 dias;4 estrelas;R$ 5424
Natalia;POA;CWB;5 dias;2 estrelas;R$ 6999
Manuela;MAO;POA;3 dias;1 estrelas;R$ 6782
Anna;FOR;RIO;3 dias;4 estrelas;R$ 7436
Pedro;VIX;FOR;1 dias;4 estrelas;R$ 1263
Mariana;POA;RIO;4 dias;3 estrelas;R$ 5664
Felipe;VIX;NAT;2 dias;4 estrelas;R$ 9633
Clara;MAO;RIO;2 dias;5 estrelas;R$ 3240
Mariana;FOR;BSB;3 dias;5 estrelas;R$ 5388
Thiago;VIX;NAT;4 dias;5 estrelas;R$ 4467
Rodrigo;NAT;SSA;1 dias;5 estrelas;R$ 9466
Juliana;REC;BHZ;5 dias;3 estrelas;R$ 6026
Leonardo;SSA;VIX;3 dias;2 estrelas;R$ 7375
Lucas;VIX;MAO;3 dias;1 estrelas;R$ 8461
Mateus;BSB;BHZ;2 dias;2 estrelas;R$ 8086
Rodrigo;BSB;FOR;3 dias;4 estrelas;R$ 1746
Fernando;SAO;CWB;4 dias;2 estrelas;R$ 7536
Gabriel;POA;REC;2 dias;2 estrelas;R$ 7423
Mariana;MAO;CWB;1 dias;1 estrelas;R$ 5604
Maria;SSA;RIO;4 dias;5 estrelas;R$ 1385
Rafael;RIO;FOR;2 dias;4 estrelas;R$ 1186
Leonardo;PMW;POA;5 dias;3 estrelas;R$ 9293
Gabriel;BSB;MAO;5 dias;5 estrelas;R$ 6527
Lucas;FOR;BSB;1 dias;5 estrelas;R$ 8924
Larissa;RIO;SAO;1 dias;2 estrelas;R$ 8891
Larissa;VIX;PMW;2 dias;5 estrelas;R$ 9228
Gustavo;VIX;CWB;4 dias;1 estrelas;R$ 4131
Juliana;RIO;BHZ;3 dias;2 estrelas;R$ 3000
Camila;MAO;PMW;2 dias;5 estrelas;R$ 4859
Camila;PMW;BHZ;4 dias;1 estrelas;R$ 5100
Mateus;FOR;CWB;5 dias;4 estrelas;R$ 9294
Gustavo;CWB;SSA;3 dias;1 estrelas;R$ 1805
Maria;MAO;REC;4 dias;2 estrelas;R$ 9805
Lucas;MAO;NAT;5 dias;2 estrelas;R$ 2070
Lucas;BSB;CWB;2 dias;4 estrelas;R$ 9724
Eduardo;PMW;REC;4 dias;2 estrelas;R$ 3058
Juliana;CWB;PMW;5 dias;3 estrelas;R$ 5553
Gabriel;REC;CWB;1 dias;5 estrelas;R$ 2595
Larissa;POA;SSA;4 dias;4 estrelas;R$ 8898
Mariana;MAO;BHZ;1 dias;3 estrelas;R$ 6926
Mariana;SSA;BHZ;4 dias;4 estrelas;R$ 1376
Felipe;PMW;FOR;1 dias;2 estrelas;R$ 2978
Mateus;BHZ;BSB;2 dias;3 estrelas;R$ 5252
Lucas;NAT;BSB;1 dias;2 estrelas;R$ 1175
Anna;POA;SAO;2 dias;3 estrelas;R$ 6228
Pedro;FOR;POA;1 dias;1 estrelas;R$ 3533
Camila;POA;NAT;5 dias;1 estrelas;R$ 7546
João;MAO;VIX;2 dias;5 estrelas;R$ 4529
Gustavo;MAO;VIX;3 dias;5 estrelas;R$ 2564
Sophia;CWB;BHZ;3 dias;4 estrelas;R$ 4337
Mariana;POA;REC;2 dias;5 estrelas;R$ 4860
Davi;NAT;MAO;4 dias;3 estrelas;R$ 8132
Fernando;RIO;POA;3 dias;5 estrelas;R$ 5166
Larissa;SAO;RIO;5 dias;2 estrelas;R$ 6679
Vinicius;PMW;POA;3 dias;4 estrelas;R$ 6962
Eduardo;SAO;PMW;1 dias;1 estrelas;R$ 2838
Gustavo;SAO;NAT;2 dias;3 estrelas;R$ 9353
Beatriz;MAO;POA;3 dias;5 estrelas;R$ 1309
Rodrigo;POA;SSA;2 dias;4 estrelas;R$ 9500
Gustavo;FOR;SAO;2 dias;5 estrelas;R$ 7166
Gabriel;SSA;SAO;2 dias;4 estrelas;R$ 9135
Clara;MAO;BHZ;4 dias;4 estrelas;R$ 4815
Larissa;POA;CWB;1 dias;2 estrelas;R$ 5125
Gabriel;BHZ;VIX;5 dias;2 estrelas;R$ 4916
Thiago;BSB;CWB;3 dias;1 estrelas;R$ 2584
Isabela;VIX;MAO;2 dias;5 estrelas;R$ 7566
Davi;BHZ;MAO;1 dias;1 estrelas;R$ 4806
Leonardo;BSB;REC;1 dias;5 estrelas;R$ 3123
Lucas;CWB;MAO;1 dias;4 estrelas;R$ 6353
Felipe;PMW;SAO;4 dias;4 estrelas;R$ 7092
Juliana;PMW;CWB;1 dias;2 estrelas;R$ 1605
Mateus;NAT;MAO;3 dias;1 estrelas;R$ 8523
Fernando;VIX;PMW;1 dias;4 estrelas;R$ 2459
Bruno;NAT;RIO;4 dias;3 estrelas;R$ 3551
Davi;BSB;POA;1 dias;3 estrelas;R$ 7006
Laura;CWB;BHZ;3 dias;3 estrelas;R$ 8790
Juliana;SSA;CWB;5 dias;5 estrelas;R$ 5919
Bruno;CWB;VIX;2 dias;3 estrelas;R$ 9243
Beatriz;NAT;RIO;3 dias;4 estrelas;R$ 6112
Gabriel;SSA;BHZ;5 dias;5 estrelas;R$ 4150
Vinicius;SAO;RIO;4 dias;4 estrelas;R$ 5501
Larissa;SAO;POA;4 dias;5 estrelas;R$ 2083
João;CWB;REC;4 dias;4 estrelas;R$ 7125
Sophia;RIO;MAO;1 dias;1 estrelas;R$ 7083
Larissa;FOR;VIX;2 dias;2 estrelas;R$ 4413
Isadora;SSA;BSB;3 dias;3 estrelas;R$ 1540
Eduardo;RIO;BHZ;5 dias;5 estrelas;R$ 1802
Mateus;SAO;REC;1 dias;1 estrelas;R$ 2908
Isadora;MAO;CWB;1 dias;5 estrelas;R$ 6960
Lucas;BSB;VIX;4 dias;3 estrelas;R$ 2353
Gustavo;FOR;POA;1 dias;2 estrelas;R$ 9919
Sophia;NAT;PMW;3 dias;4 estrelas;R$ 8869
Juliana;PMW;REC;5 dias;1 estrelas;R$ 8909
Bruno;PMW;REC;3 dias;5 estrelas;R$ 4632
Gustavo;POA;NAT;3 dias;4 estrelas;R$ 1068
Isadora;REC;SSA;3 dias;2 estrelas;R$ 7703
Larissa;POA;BHZ;5 dias;2 estrelas;R$ 4796
Gustavo;BSB;PMW;5 dias;1 estrelas;R$ 1317
Isadora;RIO;VIX;5 dias;2 estrelas;R$ 8212
Isabela;SSA;BSB;5 dias;2 estrelas;R$ 9626
João;NAT;RIO;2 dias;3 estrelas;R$ 7130
Mariana;RIO;SAO;1 dias;5 estrelas;R$ 7754
Gabriel;CWB;SSA;1 dias;5 estrelas;R$ 4937
Larissa;SAO;BSB;2 dias;1 estrelas;R$ 2188
Rodrigo;PMW;SSA;2 dias;3 estrelas;R$ 1465
Vinicius;SAO;VIX;3 dias;1 estrelas;R$ 7321
Lucas;NAT;VIX;3 dias;4 estrelas;R$ 7495
Fernando;MAO;NAT;3 dias;3 estrelas;R$ 1319
Lucas;BSB;PMW;2 dias;1 estrelas;R$ 8130
Anna;BHZ;NAT;2 dias;2 estrelas;R$ 6143
Natalia;BHZ;PMW;4 dias;3 estrelas;R$ 9763
Beatriz;BSB;FOR;5 dias;3 estrelas;R$ 9120
Bruno;SAO;SSA;5 dias;1 estrelas;R$ 1323
Juliana;CWB;NAT;3 dias;2 estrelas;R$ 2320
Lucas;POA;MAO;1 dias;4 estrelas;R$ 7865
Natalia;PMW;RIO;5 dias;2 estrelas;R$ 7055
Anna;NAT;PMW;3 dias;3 estrelas;R$ 3233
Fernando;VIX;CWB;2 dias;1 estrelas;R$ 2427
Leonardo;BHZ;SSA;2 dias;5 estrelas;R$ 5676
Laura;BSB;MAO;5 dias;4 estrelas;R$ 3360
Manuela;SAO;BHZ;3 dias;5 estrelas;R$ 4039
Thiago;FOR;MAO;4 dias;5 estrelas;R$ 2606
Eduardo;SSA;REC;2 dias;1 estrelas;R$ 3665
Bruno;CWB;POA;4 dias;5 estrelas;R$ 6996
Juliana;POA;SAO;4 dias;3 estrelas;R$ 9736
Mariana;CWB;REC;4 dias;1 estrelas;R$ 2094
Camila;BSB;CWB;3 dias;4 estrelas;R$ 1406
Thiago;SAO;REC;5 dias;2 estrelas;R$ 6711
Davi;VIX;CWB;1 dias;5 estrelas;R$ 4825
Davi;BHZ;SAO;4 dias;3 estrelas;R$ 5832
Beatriz;RIO;VIX;3 dias;3 estrelas;R$ 8156
Mariana;FOR;PMW;2 dias;5 estrelas;R$ 9767
Mateus;REC;PMW;4 dias;1 estrelas;R$ 8890
Laura;POA;SAO;3 dias;5 estrelas;R$ 4571
Vinicius;PMW;SAO;5 dias;1 estrelas;R$ 9300
Felipe;SSA;POA;2 dias;3 estrelas;R$ 2255
Camila;BSB;PMW;4 dias;4 estrelas;R$ 6202
Sophia;SAO;FOR;1 dias;4 estrelas;R$ 5414
Gabriel;NAT;POA;1 dias;2 estrelas;R$ 3058
Rafael;VIX;CWB;3 dias;3 estrelas;R$ 4252
Larissa;POA;VIX;5 dias;3 estrelas;R$ 1304
Gustavo;REC;BSB;1 dias;3 estrelas;R$ 7514
Davi;BHZ;VIX;5 dias;3 estrelas;R$ 4255
Leonardo;VIX;POA;1 dias;2 estrelas;R$ 7650
Natalia;VIX;BHZ;1 dias;4 estrelas;R$ 2983
Gabriel;NAT;BSB;4 dias;1 estrelas;R$ 4057
Lucas;FOR;CWB;1 dias;3 estrelas;R$ 1213
Lucas;NAT;REC;4 dias;4 estrelas;R$ 9278
Gabriel;BHZ;MAO;3 dias;4 estrelas;R$ 4988
Felipe;FOR;SAO;4 dias;5 estrelas;R$ 1662
Natalia;BSB;FOR;4 dias;5 estrelas;R$ 9296
Larissa;SAO;CWB;5 dias;4 estrelas;R$ 6875
Isabela;SAO;POA;2 dias;1 estrelas;R$ 2478
Anna;CWB;MAO;1 dias;5 estrelas;R$ 4435
Camila;SSA;BSB;2 dias;3 estrelas;R$ 1176
Juliana;RIO;FOR;2 dias;4 estrelas;R$ 1606
Davi;PMW;REC;2 dias;3 estrelas;R$ 1243
Gabriel;BHZ;VIX;5 dias;5 estrelas;R$ 2447
Vitor;FOR;VIX;5 dias;2 estrelas;R$ 8990
Rodrigo;BHZ;MAO;5 dias;4 estrelas;R$ 4043
Laura;CWB;VIX;1 dias;1 estrelas;R$ 4409
Mateus;BHZ;VIX;4 dias;1 estrelas;R$ 5369
Isadora;REC;PMW;4 dias;3 estrelas;R$ 5516
Natalia;SSA;SAO;1 dias;5 estrelas;R$ 2488
Davi;NAT;CWB;5 dias;5 estrelas;R$ 3537
Larissa;MAO;CWB;4 dias;1 estrelas;R$ 6268
Lucas;NAT;CWB;3 dias;4 estrelas;R$ 2986
Camila;FOR;SSA;3 dias;2 estrelas;R$ 5983
Larissa;FOR;SAO;1 dias;1 estrelas;R$ 1555
Natalia;FOR;MAO;4 dias;2 estrelas;R$ 5338
Laura;SAO;PMW;3 dias;4 estrelas;R$ 5390
Vitor;BSB;FOR;1 dias;4 estrelas;R$ 1130
Larissa;SSA;SAO;2 dias;5 estrelas;R$ 4273
Thiago;PMW;RIO;3 dias;3 estrelas;R$ 4351
Lucas;SAO;PMW;4 dias;1 estrelas;R$ 2133
Natalia;VIX;MAO;3 dias;5 estrelas;R$ 9728
Larissa;PMW;BSB;1 dias;1 estrelas;R$ 8423
Larissa;FOR;SAO;2 dias;2 estrelas;R$ 2251
Davi;REC;SAO;1 dias;5 estrelas;R$ 5835
Gabriel;VIX;CWB;4 dias;2 estrelas;R$ 6387
Mariana;SSA;CWB;3 dias;3 estrelas;R$ 8963
Isadora;BSB;BHZ;3 dias;1 estrelas;R$ 9367
Juliana;SAO;POA;1 dias;4 estrelas;R$ 3285
Vitor;SSA;REC;5 dias;2 estrelas;R$ 7757
Camila;PMW;BHZ;4 dias;4 estrelas;R$ 2888
Camila;FOR;POA;3 dias;4 estrelas;R$ 2640
Lucas;BHZ;MAO;1 dias;2 estrelas;R$ 8553
Gustavo;REC;RIO;4 dias;5 estrelas;R$ 3287
Leonardo;VIX;RIO;1 dias;1 estrelas;R$ 9129
Lucas;REC;FOR;1 dias;5 estrelas;R$ 9857
Davi;BHZ;MAO;4 dias;5 estrelas;R$ 9963
Gabriel;FOR;POA;4 dias;4 estrelas;R$ 4105
Gabriel;REC;BHZ;1 dias;5 estrelas;R$ 2907
Bruno;SAO;POA;4 dias;3 estrelas;R$ 5678
Fernando;CWB;BSB;1 dias;2 estrelas;R$ 8411
Sophia;SSA;NAT;5 dias;1 estrelas;R$ 2557
Lucas;FOR;MAO;4 dias;2 estrelas;R$ 9690
Laura;FOR;SSA;4 dias;1 estrelas;R$ 7571
Camila;CWB;PMW;1 dias;5 estrelas;R$ 4813
Juliana;BHZ;POA;2 dias;4 estrelas;R$ 7689
Gabriel;BSB;POA;1 dias;3 estrelas;R$ 5958
Juliana;NAT;VIX;1 dias;1 estrelas;R$ 8406
Pedro;SAO;REC;2 dias;3 estrelas;R$ 8518
Gabriel;MAO;RIO;2 dias;1 estrelas;R$ 7920
Lucas;BHZ;FOR;1 dias;1 estrelas;R$ 4661
Vinicius;RIO;SAO;2 dias;2 estrelas;R$ 7914
Rodrigo;MAO;REC;1 dias;1 estrelas;R$ 2328
Lucas;VIX;REC;4 dias;3 estrelas;R$ 8064
Juliana;REC;POA;5 dias;5 estrelas;R$ 4874
Mariana;SSA;BHZ;4 dias;3 estrelas;R$ 7867
Juliana;FOR;PMW;1 dias;1 estrelas;R$ 9230
Felipe;SSA;VIX;1 dias;4 estrelas;R$ 9629
Rodrigo;SSA;PMW;4 dias;3 estrelas;R$ 8525
Thiago;RIO;BHZ;2 dias;3 estrelas;R$ 1043
Bruno;BSB;FOR;1 dias;1 estrelas;R$ 5864
Sophia;SSA;RIO;4 dias;5 estrelas;R$ 2236
Beatriz;SAO;SSA;2 dias;5 estrelas;R$ 4217
Vinicius;BSB;BHZ;3 dias;2 estrelas;R$ 7060
Felipe;POA;RIO;5 dias;5 estrelas;R$ 8308
